Gene,Non-unique Gene name,Annotation,No. isolates
Cluster_4296,,,3
Cluster_15368,,,3
Cluster_13648,,,3
Cluster_4082,,,3
Cluster_20323,,,3
Cluster_6914,,,3
Cluster_16132,,,3
Cluster_8909,,,3
Cluster_6620,,,3
Cluster_3419,,,3
Cluster_14709,,,3
Cluster_2069,,,3
Cluster_15093,,,3
Cluster_4012,,,3
Cluster_17807,,,3
Cluster_7123,,,3
Cluster_8118,,,3
Cluster_490,,,3
Cluster_10063,,,3
Cluster_12842,,,3
Cluster_21327,,,3
Cluster_21575,,,3
Cluster_72,,,3
Cluster_19148,,,3
Cluster_8478,,,3
Cluster_4861,,,3
Cluster_17630,,,3
Cluster_20767,,,3
Cluster_20847,,,3
Cluster_12352,,,3
Cluster_6393,,,3
Cluster_4801,,,3
Cluster_16894,,,3
Cluster_21102,,,3
Cluster_22268,,,3
Cluster_15533,,,3
Cluster_6226,,,3
Cluster_22430,,,3
Cluster_7048,,,3
Cluster_12423,,,3
Cluster_1445,,,3
Cluster_3887,,,3
Cluster_8533,,,3
Cluster_10737,,,3
Cluster_2388,,,3
Cluster_3374,,,3
Cluster_9788,,,3
Cluster_3456,,,3
Cluster_8549,,,3
Cluster_17557,,,3
Cluster_3019,,,3
Cluster_15653,,,3
Cluster_7052,,,3
Cluster_8349,,,3
Cluster_16586,,,3
Cluster_6731,,,3
Cluster_9629,,,3
Cluster_11120,,,3
Cluster_4108,,,3
Cluster_4344,,,3
Cluster_17044,,,3
Cluster_11347,,,3
Cluster_4339,,,3
Cluster_10540,,,3
Cluster_20445,,,3
Cluster_19986,,,3
Cluster_11634,,,3
Cluster_14290,,,3
Cluster_5447,,,3
Cluster_12057,,,3
Cluster_15919,,,3
Cluster_5321,,,3
Cluster_2907,,,3
Cluster_18350,,,3
Cluster_1516,,,3
Cluster_4311,,,3
Cluster_21118,,,3
Cluster_6870,,,3
Cluster_17857,,,3
Cluster_16971,,,3
Cluster_608,,,3
Cluster_1421,,,3
Cluster_10508,,,3
Cluster_3443,,,3
Cluster_18281,,,3
Cluster_21229,,,3
Cluster_833,,,3
Cluster_9402,,,3
Cluster_10361,,,3
Cluster_7515,,,3
Cluster_14296,,,3
Cluster_11553,,,3
Cluster_20758,,,3
Cluster_13756,,,3
Cluster_22203,,,3
Cluster_9730,,,3
Cluster_6033,,,3
Cluster_790,,,3
Cluster_14213,,,3
Cluster_230,,,3
Cluster_21954,,,3
Cluster_2895,,,3
Cluster_3693,,,3
Cluster_6488,,,3
Cluster_12989,,,3
Cluster_20282,,,3
Cluster_3938,,,3
Cluster_6384,,,3
Cluster_17990,,,3
Cluster_8950,,,3
Cluster_21121,,,3
Cluster_11885,,,3
Cluster_6167,,,3
Cluster_9594,,,3
Cluster_5595,,,3
Cluster_9268,,,3
Cluster_16253,,,3
Cluster_19611,,,3
Cluster_13387,,,3
Cluster_15397,,,3
Cluster_4125,,,3
Cluster_7976,,,3
Cluster_17921,,,3
Cluster_6780,,,3
Cluster_21194,,,3
Cluster_17049,,,3
Cluster_5636,,,3
Cluster_566,,,3
Cluster_22204,,,3
Cluster_2918,,,3
Cluster_3746,,,3
Cluster_22209,,,3
Cluster_16982,,,3
Cluster_18541,,,3
Cluster_8943,,,3
Cluster_9552,,,3
Cluster_16455,,,3
Cluster_16784,,,3
Cluster_12561,,,3
Cluster_1087,,,3
Cluster_3036,,,3
Cluster_15595,,,3
Cluster_15447,,,3
Cluster_423,,,3
Cluster_21883,,,3
Cluster_7354,,,3
Cluster_10360,,,3
Cluster_1589,,,3
Cluster_1819,,,3
Cluster_5970,,,3
Cluster_18834,,,3
Cluster_8266,,,3
Cluster_8864,,,3
Cluster_2239,,,3
Cluster_11186,,,3
Cluster_19237,,,3
Cluster_9550,,,3
Cluster_135,,,3
Cluster_13371,,,3
Cluster_11612,,,3
Cluster_10279,,,3
Cluster_4118,,,3
Cluster_1016,,,3
Cluster_8860,,,3
Cluster_7953,,,3
Cluster_18081,,,3
Cluster_6451,,,3
Cluster_19418,,,3
Cluster_5386,,,3
Cluster_17963,,,3
Cluster_4569,,,3
Cluster_10388,,,3
Cluster_16892,,,3
Cluster_16746,,,3
Cluster_10958,,,3
Cluster_16269,,,3
Cluster_2654,,,3
Cluster_1252,,,3
Cluster_6625,,,3
Cluster_3457,,,3
Cluster_1918,,,3
Cluster_10497,,,3
Cluster_14763,,,3
Cluster_15205,,,3
Cluster_2000,,,3
Cluster_5561,,,3
Cluster_5218,,,3
Cluster_6596,,,3
Cluster_15660,,,3
Cluster_16992,,,3
Cluster_22405,,,3
Cluster_5843,,,3
Cluster_4400,,,3
Cluster_19379,,,3
Cluster_7020,,,3
Cluster_5,,,3
Cluster_3581,,,3
Cluster_7702,,,3
Cluster_3365,,,3
Cluster_412,,,3
Cluster_8456,,,3
Cluster_18652,,,3
Cluster_20880,,,3
Cluster_1208,,,3
Cluster_9701,,,3
Cluster_3435,,,3
Cluster_14403,,,3
Cluster_7445,,,3
Cluster_15922,,,3
Cluster_18891,,,3
Cluster_22304,,,3
Cluster_5683,,,3
Cluster_15081,,,3
Cluster_21755,,,3
Cluster_4405,,,3
Cluster_11220,,,3
Cluster_9592,,,3
Cluster_10830,,,3
Cluster_5363,,,3
Cluster_16224,,,3
Cluster_5199,,,3
Cluster_19933,,,3
Cluster_1629,,,3
Cluster_5385,,,3
Cluster_21453,,,3
Cluster_21345,,,3
Cluster_2942,,,3
Cluster_8916,,,3
Cluster_19071,,,3
Cluster_15134,,,3
Cluster_12932,,,3
Cluster_1176,,,3
Cluster_3176,,,3
Cluster_4919,,,3
Cluster_22271,,,3
Cluster_8810,,,3
Cluster_4147,,,3
Cluster_6244,,,3
Cluster_17310,,,3
Cluster_10867,,,3
Cluster_2445,,,3
Cluster_17930,,,3
Cluster_313,,,3
Cluster_20864,,,3
Cluster_11865,,,3
Cluster_22180,,,3
Cluster_4984,,,3
Cluster_1842,,,3
Cluster_8618,,,3
Cluster_12662,,,3
Cluster_13931,,,3
Cluster_8491,,,3
Cluster_13241,,,3
Cluster_14989,,,3
Cluster_14536,,,3
Cluster_7147,,,3
Cluster_4404,,,3
Cluster_8230,,,3
Cluster_867,,,3
Cluster_162,,,3
Cluster_11212,,,3
Cluster_12277,,,3
Cluster_894,,,3
Cluster_21984,,,3
Cluster_7221,,,3
Cluster_18120,,,3
Cluster_2639,,,3
Cluster_5709,,,3
Cluster_18067,,,3
Cluster_4332,,,3
Cluster_12018,,,3
Cluster_829,,,3
Cluster_12941,,,3
Cluster_10957,,,3
Cluster_5248,,,3
Cluster_3292,,,3
Cluster_6804,,,3
Cluster_9064,,,3
Cluster_11549,,,3
Cluster_12929,,,3
Cluster_7225,,,3
Cluster_20018,,,3
Cluster_15905,,,3
Cluster_17318,,,3
Cluster_16883,,,3
Cluster_3956,,,3
Cluster_22124,,,3
Cluster_12309,,,3
Cluster_4927,,,3
Cluster_21452,,,3
Cluster_2242,,,3
Cluster_9276,,,3
Cluster_7196,,,3
Cluster_6080,,,3
Cluster_9614,,,3
Cluster_4853,,,3
Cluster_9711,,,3
Cluster_9717,,,3
Cluster_9368,,,3
Cluster_22086,,,3
Cluster_18543,,,3
Cluster_19813,,,3
Cluster_19396,,,3
Cluster_14093,,,3
Cluster_4808,,,3
Cluster_7552,,,3
Cluster_18914,,,3
Cluster_10648,,,3
Cluster_12025,,,3
Cluster_10779,,,3
Cluster_5203,,,3
Cluster_11368,,,3
Cluster_9286,,,3
Cluster_17909,,,3
Cluster_10263,,,3
Cluster_15779,,,3
Cluster_9089,,,3
Cluster_21740,,,3
Cluster_16220,,,3
Cluster_3471,,,3
Cluster_8258,,,3
Cluster_11752,,,3
Cluster_3987,,,3
Cluster_589,,,3
Cluster_7188,,,3
Cluster_3125,,,3
Cluster_10256,,,3
Cluster_20190,,,3
Cluster_276,,,3
Cluster_15072,,,3
Cluster_11575,,,3
Cluster_10283,,,3
Cluster_1503,,,3
Cluster_1301,,,3
Cluster_14026,,,3
Cluster_14889,,,3
Cluster_13637,,,3
Cluster_2292,,,3
Cluster_6138,,,3
Cluster_14049,,,3
Cluster_3151,,,3
Cluster_4193,,,3
Cluster_3352,,,3
Cluster_8078,,,3
Cluster_16534,,,3
Cluster_3856,,,3
Cluster_21816,,,3
Cluster_10472,,,3
Cluster_15386,,,3
Cluster_1196,,,3
Cluster_7464,,,3
Cluster_13430,,,3
Cluster_8047,,,3
Cluster_17914,,,3
Cluster_8167,,,3
Cluster_13513,,,3
Cluster_16513,,,3
Cluster_6333,,,3
Cluster_16815,,,3
Cluster_3795,,,3
Cluster_19733,,,3
Cluster_11674,,,3
Cluster_10001,,,3
Cluster_21374,,,3
Cluster_21421,,,3
Cluster_8963,,,3
Cluster_5350,,,3
Cluster_17585,,,3
Cluster_907,,,3
Cluster_16836,,,3
Cluster_18044,,,3
Cluster_2231,,,3
Cluster_4727,,,3
Cluster_4083,,,3
Cluster_8384,,,3
Cluster_13845,,,3
Cluster_6315,,,3
Cluster_11808,,,3
Cluster_3264,,,3
Cluster_7718,,,3
Cluster_4173,,,3
Cluster_2130,,,3
Cluster_1730,,,3
Cluster_4904,,,3
Cluster_8469,,,3
Cluster_3508,,,3
Cluster_9247,,,3
Cluster_8510,,,3
Cluster_20298,,,3
Cluster_15940,,,3
Cluster_3059,,,3
Cluster_15939,,,3
Cluster_7693,,,3
Cluster_19834,,,3
Cluster_7854,,,3
Cluster_19126,,,3
Cluster_7132,,,3
Cluster_16077,,,3
Cluster_13535,,,3
Cluster_21710,,,3
Cluster_2758,,,3
Cluster_1283,,,3
Cluster_16359,,,3
Cluster_19306,,,3
Cluster_4785,,,3
Cluster_9707,,,3
Cluster_7299,,,3
Cluster_16167,,,3
Cluster_21841,,,3
Cluster_12219,,,3
Cluster_3824,,,3
Cluster_10836,,,3
Cluster_3182,,,3
Cluster_13612,,,3
Cluster_7247,,,3
Cluster_13363,,,3
Cluster_6992,,,3
Cluster_18391,,,3
Cluster_7995,,,3
Cluster_22177,,,3
Cluster_933,,,3
Cluster_21721,,,3
Cluster_22630,,,3
Cluster_10312,,,3
Cluster_18431,,,3
Cluster_17130,,,3
Cluster_12731,,,3
Cluster_9577,,,3
Cluster_6889,,,3
Cluster_2061,,,3
Cluster_20882,,,3
Cluster_14287,,,3
Cluster_6813,,,3
Cluster_14937,,,3
Cluster_20812,,,3
Cluster_21591,,,3
Cluster_4500,,,3
Cluster_11366,,,3
Cluster_16218,,,3
Cluster_22317,,,3
Cluster_6860,,,3
Cluster_20184,,,3
Cluster_7937,,,3
Cluster_6926,,,3
Cluster_13245,,,3
Cluster_4772,,,3
Cluster_1215,,,3
Cluster_13645,,,3
Cluster_10971,,,3
Cluster_22572,,,3
Cluster_7341,,,3
Cluster_4864,,,3
Cluster_18631,,,3
Cluster_18576,,,3
Cluster_6829,,,3
Cluster_20488,,,3
Cluster_11438,,,3
Cluster_15883,,,3
Cluster_12510,,,3
Cluster_17210,,,3
Cluster_18280,,,3
Cluster_4889,,,3
Cluster_1153,,,3
Cluster_9117,,,3
Cluster_2409,,,3
Cluster_9224,,,3
Cluster_10348,,,3
Cluster_1977,,,3
Cluster_17176,,,3
Cluster_16117,,,3
Cluster_15400,,,3
Cluster_15265,,,3
Cluster_10202,,,3
Cluster_10130,,,3
Cluster_6394,,,3
Cluster_13684,,,3
Cluster_17374,,,3
Cluster_8329,,,3
Cluster_8772,,,3
Cluster_3548,,,3
Cluster_5454,,,3
Cluster_2031,,,3
Cluster_12793,,,3
Cluster_15196,,,3
Cluster_387,,,3
Cluster_2705,,,3
Cluster_12971,,,3
Cluster_18274,,,3
Cluster_4674,,,3
Cluster_7584,,,3
Cluster_18722,,,3
Cluster_13692,,,3
Cluster_22061,,,3
Cluster_7753,,,3
Cluster_3921,,,3
Cluster_19283,,,3
Cluster_18568,,,3
Cluster_10426,,,3
Cluster_21555,,,3
Cluster_20531,,,3
Cluster_2849,,,3
Cluster_5935,,,3
Cluster_2579,,,3
Cluster_16306,,,3
Cluster_11849,,,3
Cluster_4784,,,3
Cluster_1748,,,3
Cluster_12381,,,3
Cluster_9829,,,3
Cluster_8451,,,3
Cluster_357,,,3
Cluster_12074,,,3
Cluster_18257,,,3
Cluster_6892,,,3
Cluster_5526,,,3
Cluster_17515,,,3
Cluster_3862,,,3
Cluster_20606,,,3
Cluster_20175,,,3
Cluster_21937,,,3
Cluster_22577,,,3
Cluster_10707,,,3
Cluster_17649,,,3
Cluster_14184,,,3
Cluster_2756,,,3
Cluster_3236,,,3
Cluster_13821,,,3
Cluster_21450,,,3
Cluster_5726,,,3
Cluster_3178,,,3
Cluster_4163,,,3
Cluster_14721,,,3
Cluster_8226,,,3
Cluster_9796,,,3
Cluster_6632,,,3
Cluster_5396,,,3
Cluster_10435,,,3
Cluster_18259,,,3
Cluster_7326,,,3
Cluster_3464,,,3
Cluster_12063,,,3
Cluster_7725,,,3
Cluster_1146,,,3
Cluster_18885,,,3
Cluster_17204,,,3
Cluster_7041,,,3
Cluster_19477,,,3
Cluster_4184,,,3
Cluster_5547,,,3
Cluster_18656,,,3
Cluster_4646,,,3
Cluster_3922,,,3
Cluster_11911,,,3
Cluster_2661,,,3
Cluster_4687,,,3
Cluster_9799,,,3
Cluster_13873,,,3
Cluster_4375,,,3
Cluster_20292,,,3
Cluster_663,,,3
Cluster_19789,,,3
Cluster_15389,,,3
Cluster_267,,,3
Cluster_10154,,,3
Cluster_17664,,,3
Cluster_8687,,,3
Cluster_22596,,,3
Cluster_1543,,,3
Cluster_11169,,,3
Cluster_21043,,,3
Cluster_13594,,,3
Cluster_16231,,,3
Cluster_2507,,,3
Cluster_7649,,,3
Cluster_7402,,,3
Cluster_11431,,,3
Cluster_21833,,,3
Cluster_10452,,,3
Cluster_14110,,,3
Cluster_12081,,,3
Cluster_7121,,,3
Cluster_17221,,,3
Cluster_18198,,,3
Cluster_14643,,,3
Cluster_15790,,,3
Cluster_19074,,,3
Cluster_13004,,,3
Cluster_11382,,,3
Cluster_15781,,,3
Cluster_2311,,,3
Cluster_21724,,,3
Cluster_17638,,,3
Cluster_19510,,,3
Cluster_558,,,3
Cluster_13811,,,3
Cluster_20808,,,3
Cluster_12419,,,3
Cluster_2734,,,3
Cluster_7175,,,3
Cluster_11915,,,3
Cluster_6331,,,3
Cluster_16414,,,3
Cluster_6443,,,3
Cluster_8205,,,3
Cluster_12218,,,3
Cluster_927,,,3
Cluster_1951,,,3
Cluster_3450,,,3
Cluster_15456,,,3
Cluster_17538,,,3
Cluster_403,,,3
Cluster_20112,,,3
Cluster_21573,,,3
Cluster_1047,,,3
Cluster_3955,,,3
Cluster_21687,,,3
Cluster_14518,,,3
Cluster_19229,,,3
Cluster_20887,,,3
Cluster_3575,,,3
Cluster_16131,,,3
Cluster_11349,,,3
Cluster_2356,,,3
Cluster_10603,,,3
Cluster_14694,,,3
Cluster_18624,,,3
Cluster_18755,,,3
Cluster_15778,,,3
Cluster_4053,,,3
Cluster_14760,,,3
Cluster_21470,,,3
Cluster_6727,,,3
Cluster_4076,,,3
Cluster_5316,,,3
Cluster_9095,,,3
Cluster_1930,,,3
Cluster_18842,,,3
Cluster_20399,,,3
Cluster_10425,,,3
Cluster_4430,,,3
Cluster_7146,,,3
Cluster_21763,,,3
Cluster_10436,,,3
Cluster_9404,,,3
Cluster_21479,,,3
Cluster_20304,,,3
Cluster_13532,,,3
Cluster_17486,,,3
Cluster_4422,,,3
Cluster_6956,,,3
Cluster_13521,,,3
Cluster_4833,,,3
Cluster_14402,,,3
Cluster_3592,,,3
Cluster_21849,,,3
Cluster_17889,,,3
Cluster_6090,,,3
Cluster_3392,,,3
Cluster_4493,,,2
Cluster_5197,,,2
Cluster_19904,,,2
Cluster_8609,,,2
Cluster_17415,,,2
Cluster_16172,,,2
Cluster_12024,,,2
Cluster_17723,,,2
Cluster_5326,,,2
Cluster_11134,,,2
Cluster_4010,,,2
Cluster_1579,,,2
Cluster_7517,,,2
Cluster_10630,,,2
Cluster_12132,,,2
Cluster_11557,,,2
Cluster_4965,,,2
Cluster_21214,,,2
Cluster_21916,,,2
Cluster_5229,,,2
Cluster_9005,,,2
Cluster_6010,,,2
Cluster_13825,,,2
Cluster_7163,,,2
Cluster_22102,,,2
Cluster_434,,,2
Cluster_8020,,,2
Cluster_42,,,2
Cluster_13226,,,2
Cluster_9285,,,2
Cluster_15468,,,2
Cluster_20498,,,2
Cluster_8051,,,2
Cluster_1631,,,2
Cluster_4535,,,2
Cluster_13764,,,2
Cluster_1844,,,2
Cluster_4072,,,2
Cluster_4575,,,2
Cluster_188,,,2
Cluster_11129,,,2
Cluster_11972,,,2
Cluster_16470,,,2
Cluster_5694,,,2
Cluster_3401,,,2
Cluster_2859,,,2
Cluster_4612,,,2
Cluster_8499,,,2
Cluster_13051,,,2
Cluster_3417,,,2
Cluster_11514,,,2
Cluster_14585,,,2
Cluster_12473,,,2
Cluster_20434,,,2
Cluster_15766,,,2
Cluster_1848,,,2
Cluster_5431,,,2
Cluster_8589,,,2
Cluster_4074,,,2
Cluster_6378,,,2
Cluster_15441,,,2
Cluster_8582,,,2
Cluster_3731,,,2
Cluster_7180,,,2
Cluster_17067,,,2
Cluster_11257,,,2
Cluster_8657,,,2
Cluster_7319,,,2
Cluster_19344,,,2
Cluster_22419,,,2
Cluster_20813,,,2
Cluster_1866,,,2
Cluster_17742,,,2
Cluster_18807,,,2
Cluster_3740,,,2
Cluster_19182,,,2
Cluster_5348,,,2
Cluster_2914,,,2
Cluster_18933,,,2
Cluster_14428,,,2
Cluster_12169,,,2
Cluster_2426,,,2
Cluster_11899,,,2
Cluster_15090,,,2
Cluster_11540,,,2
Cluster_5325,,,2
Cluster_20191,,,2
Cluster_5924,,,2
Cluster_3587,,,2
Cluster_20060,,,2
Cluster_21326,,,2
Cluster_8390,,,2
Cluster_6673,,,2
Cluster_7961,,,2
Cluster_1400,,,2
Cluster_14794,,,2
Cluster_14496,,,2
Cluster_14795,,,2
Cluster_5094,,,2
Cluster_14903,,,2
Cluster_7205,,,2
Cluster_9861,,,2
Cluster_20330,,,2
Cluster_14769,,,2
Cluster_12857,,,2
Cluster_14630,,,2
Cluster_18252,,,2
Cluster_16528,,,2
Cluster_16519,,,2
Cluster_16504,,,2
Cluster_11615,,,2
Cluster_13116,,,2
Cluster_191,,,2
Cluster_830,,,2
Cluster_4208,,,2
Cluster_22310,,,2
Cluster_18551,,,2
Cluster_16,,,2
Cluster_7193,,,2
Cluster_16485,,,2
Cluster_1325,,,2
Cluster_5679,,,2
Cluster_7807,,,2
Cluster_1294,,,2
Cluster_6890,,,2
Cluster_15926,,,2
Cluster_18569,,,2
Cluster_12736,,,2
Cluster_6490,,,2
Cluster_21241,,,2
Cluster_13176,,,2
Cluster_12726,,,2
Cluster_17053,,,2
Cluster_12781,,,2
Cluster_20635,,,2
Cluster_14935,,,2
Cluster_14246,,,2
Cluster_18851,,,2
Cluster_4936,,,2
Cluster_22611,,,2
Cluster_12855,,,2
Cluster_15308,,,2
Cluster_17489,,,2
Cluster_2523,,,2
Cluster_8962,,,2
Cluster_4778,,,2
Cluster_11852,,,2
Cluster_12195,,,2
Cluster_5564,,,2
Cluster_870,,,2
Cluster_17746,,,2
Cluster_18297,,,2
Cluster_19144,,,2
Cluster_15025,,,2
Cluster_2940,,,2
Cluster_15044,,,2
Cluster_22101,,,2
Cluster_9166,,,2
Cluster_1795,,,2
Cluster_8079,,,2
Cluster_6215,,,2
Cluster_1683,,,2
Cluster_16962,,,2
Cluster_21717,,,2
Cluster_15446,,,2
Cluster_9785,,,2
Cluster_7282,,,2
Cluster_18103,,,2
Cluster_14183,,,2
Cluster_18619,,,2
Cluster_979,,,2
Cluster_8321,,,2
Cluster_19896,,,2
Cluster_234,,,2
Cluster_11529,,,2
Cluster_4326,,,2
Cluster_10619,,,2
Cluster_2308,,,2
Cluster_19432,,,2
Cluster_14159,,,2
Cluster_6575,,,2
Cluster_17079,,,2
Cluster_14222,,,2
Cluster_3781,,,2
Cluster_2586,,,2
Cluster_9656,,,2
Cluster_5424,,,2
Cluster_2635,,,2
Cluster_4650,,,2
Cluster_4007,,,2
Cluster_16376,,,2
Cluster_19978,,,2
Cluster_14682,,,2
Cluster_21405,,,2
Cluster_21007,,,2
Cluster_20909,,,2
Cluster_7931,,,2
Cluster_8749,,,2
Cluster_11522,,,2
Cluster_20622,,,2
Cluster_2640,,,2
Cluster_17738,,,2
Cluster_14005,,,2
Cluster_13426,,,2
Cluster_16081,,,2
Cluster_12863,,,2
Cluster_400,,,2
Cluster_2571,,,2
Cluster_2975,,,2
Cluster_11817,,,2
Cluster_17722,,,2
Cluster_1872,,,2
Cluster_12567,,,2
Cluster_1266,,,2
Cluster_14243,,,2
Cluster_17217,,,2
Cluster_14706,,,2
Cluster_1971,,,2
Cluster_6523,,,2
Cluster_6423,,,2
Cluster_11243,,,2
Cluster_21960,,,2
Cluster_13737,,,2
Cluster_7751,,,2
Cluster_14825,,,2
Cluster_10726,,,2
Cluster_1658,,,2
Cluster_1061,,,2
Cluster_6961,,,2
Cluster_22587,,,2
Cluster_5452,,,2
Cluster_5548,,,2
Cluster_10577,,,2
Cluster_19478,,,2
Cluster_6609,,,2
Cluster_19367,,,2
Cluster_5098,,,2
Cluster_1352,,,2
Cluster_13260,,,2
Cluster_10322,,,2
Cluster_14717,,,2
Cluster_18282,,,2
Cluster_9630,,,2
Cluster_9591,,,2
Cluster_4450,,,2
Cluster_5597,,,2
Cluster_11379,,,2
Cluster_8767,,,2
Cluster_1181,,,2
Cluster_12909,,,2
Cluster_15037,,,2
Cluster_8014,,,2
Cluster_9897,,,2
Cluster_6999,,,2
Cluster_3334,,,2
Cluster_12892,,,2
Cluster_10992,,,2
Cluster_53,,,2
Cluster_64,,,2
Cluster_8918,,,2
Cluster_21871,,,2
Cluster_19735,,,2
Cluster_16917,,,2
Cluster_13192,,,2
Cluster_4567,,,2
Cluster_7572,,,2
Cluster_5084,,,2
Cluster_15525,,,2
Cluster_5695,,,2
Cluster_5166,,,2
Cluster_12803,,,2
Cluster_1852,,,2
Cluster_13148,,,2
Cluster_15906,,,2
Cluster_8210,,,2
Cluster_14341,,,2
Cluster_15704,,,2
Cluster_5941,,,2
Cluster_1117,,,2
Cluster_7674,,,2
Cluster_5451,,,2
Cluster_21211,,,2
Cluster_15403,,,2
Cluster_5776,,,2
Cluster_15714,,,2
Cluster_1221,,,2
Cluster_12817,,,2
Cluster_14346,,,2
Cluster_22090,,,2
Cluster_2495,,,2
Cluster_8318,,,2
Cluster_2556,,,2
Cluster_7581,,,2
Cluster_7115,,,2
Cluster_13381,,,2
Cluster_2653,,,2
Cluster_18930,,,2
Cluster_12904,,,2
Cluster_4047,,,2
Cluster_2329,,,2
Cluster_17294,,,2
Cluster_13610,,,2
Cluster_8185,,,2
Cluster_12715,,,2
Cluster_19425,,,2
Cluster_11476,,,2
Cluster_16491,,,2
Cluster_19930,,,2
Cluster_3127,,,2
Cluster_873,,,2
Cluster_11511,,,2
Cluster_18254,,,2
Cluster_4171,,,2
Cluster_14349,,,2
Cluster_16453,,,2
Cluster_21983,,,2
Cluster_9876,,,2
Cluster_15312,,,2
Cluster_5247,,,2
Cluster_8413,,,2
Cluster_4716,,,2
Cluster_6089,,,2
Cluster_10269,,,2
Cluster_7061,,,2
Cluster_17832,,,2
Cluster_9052,,,2
Cluster_14179,,,2
Cluster_1634,,,2
Cluster_16001,,,2
Cluster_13797,,,2
Cluster_18908,,,2
Cluster_3487,,,2
Cluster_14370,,,2
Cluster_3323,,,2
Cluster_13373,,,2
Cluster_4409,,,2
Cluster_986,,,2
Cluster_12880,,,2
Cluster_9075,,,2
Cluster_10654,,,2
Cluster_1662,,,2
Cluster_17514,,,2
Cluster_2552,,,2
Cluster_9054,,,2
Cluster_17039,,,2
Cluster_12686,,,2
Cluster_846,,,2
Cluster_1648,,,2
Cluster_19989,,,2
Cluster_4840,,,2
Cluster_11678,,,2
Cluster_19406,,,2
Cluster_13483,,,2
Cluster_7583,,,2
Cluster_5874,,,2
Cluster_15082,,,2
Cluster_12302,,,2
Cluster_2267,,,2
Cluster_5072,,,2
Cluster_3460,,,2
Cluster_14627,,,2
Cluster_14414,,,2
Cluster_12854,,,2
Cluster_12257,,,2
Cluster_1237,,,2
Cluster_12217,,,2
Cluster_18079,,,2
Cluster_12623,,,2
Cluster_19363,,,2
Cluster_15851,,,2
Cluster_16984,,,2
Cluster_10854,,,2
Cluster_8443,,,2
Cluster_2513,,,2
Cluster_13070,,,2
Cluster_11109,,,2
Cluster_3868,,,2
Cluster_17581,,,2
Cluster_5806,,,2
Cluster_12,,,2
Cluster_9942,,,2
Cluster_11491,,,2
Cluster_5930,,,2
Cluster_15762,,,2
Cluster_3171,,,2
Cluster_7433,,,2
Cluster_21438,,,2
Cluster_10701,,,2
Cluster_16693,,,2
Cluster_2909,,,2
Cluster_13998,,,2
Cluster_9235,,,2
Cluster_16273,,,2
Cluster_12772,,,2
Cluster_13180,,,2
Cluster_10901,,,2
Cluster_5945,,,2
Cluster_11643,,,2
Cluster_13975,,,2
Cluster_731,,,2
Cluster_21468,,,2
Cluster_14457,,,2
Cluster_11221,,,2
Cluster_3944,,,2
Cluster_1776,,,2
Cluster_9703,,,2
Cluster_5720,,,2
Cluster_10003,,,2
Cluster_2534,,,2
Cluster_5615,,,2
Cluster_4456,,,2
Cluster_465,,,2
Cluster_19871,,,2
Cluster_12076,,,2
Cluster_21484,,,2
Cluster_15522,,,2
Cluster_8356,,,2
Cluster_2014,,,2
Cluster_3226,,,2
Cluster_12740,,,2
Cluster_4221,,,2
Cluster_18188,,,2
Cluster_12112,,,2
Cluster_3695,,,2
Cluster_1461,,,2
Cluster_21423,,,2
Cluster_19401,,,2
Cluster_2064,,,2
Cluster_5217,,,2
Cluster_4015,,,2
Cluster_18915,,,2
Cluster_15711,,,2
Cluster_19731,,,2
Cluster_7731,,,2
Cluster_7208,,,2
Cluster_3996,,,2
Cluster_6368,,,2
Cluster_7139,,,2
Cluster_14343,,,2
Cluster_4211,,,2
Cluster_19261,,,2
Cluster_7253,,,2
Cluster_20307,,,2
Cluster_21346,,,2
Cluster_4760,,,2
Cluster_16432,,,2
Cluster_4242,,,2
Cluster_4956,,,2
Cluster_7353,,,2
Cluster_17225,,,2
Cluster_7081,,,2
Cluster_13109,,,2
Cluster_1841,,,2
Cluster_2411,,,2
Cluster_17080,,,2
Cluster_22302,,,2
Cluster_12891,,,2
Cluster_763,,,2
Cluster_18394,,,2
Cluster_11436,,,2
Cluster_3603,,,2
Cluster_7382,,,2
Cluster_5864,,,2
Cluster_3336,,,2
Cluster_2455,,,2
Cluster_10615,,,2
Cluster_21467,,,2
Cluster_11640,,,2
Cluster_20682,,,2
Cluster_13169,,,2
Cluster_17161,,,2
Cluster_8833,,,2
Cluster_21112,,,2
Cluster_2835,,,2
Cluster_5827,,,2
Cluster_4651,,,2
Cluster_480,,,2
Cluster_3500,,,2
Cluster_19228,,,2
Cluster_7039,,,2
Cluster_19496,,,2
Cluster_1673,,,2
Cluster_4962,,,2
Cluster_2075,,,2
Cluster_106,,,2
Cluster_15775,,,2
Cluster_20378,,,2
Cluster_2555,,,2
Cluster_9662,,,2
Cluster_18920,,,2
Cluster_19894,,,2
Cluster_623,,,2
Cluster_849,,,2
Cluster_14333,,,2
Cluster_17716,,,2
Cluster_18062,,,2
Cluster_17498,,,2
Cluster_19110,,,2
Cluster_15413,,,2
Cluster_6582,,,2
Cluster_22227,,,2
Cluster_16047,,,2
Cluster_15832,,,2
Cluster_6219,,,2
Cluster_14309,,,2
Cluster_4645,,,2
Cluster_7861,,,2
Cluster_17348,,,2
Cluster_15349,,,2
Cluster_19535,,,2
